country,Country,year,Population,Region,Income Group,SDG Index Score,Goal 1 Score,Goal 2 Score,Goal 3 Score,Goal 4 Score,Goal 5 Score,Goal 6 Score,Goal 7 Score,Goal 8 Score,Goal 9 Score,Goal 10 Score,Goal 11 Score,Goal 12 Score,Goal 13 Score,Goal 14 Score,Goal 15 Score,Goal 16 Score,Goal 17 Score,country_new
SLE,Sierra Leone,2014,7017153,Africa,LIC,49.8,17.1,57.8,25.4,39.6,47,46.3,3.5,57.3,9.3,72.1,39.8,98.3,98.7,68.1,56.6,57.6,51.2,
SLE,Sierra Leone,2015,7171909,Africa,LIC,50.1,18.1,57.2,25.5,38.2,48.4,46.8,11,57.3,9.8,72.1,35.3,98.3,98.9,68.2,56.6,57.5,52.7,
SLE,Sierra Leone,2016,7328846,Africa,LIC,50.7,19,56.8,26.3,41.9,48.6,47.2,12.3,57.3,8.7,72.1,40.2,98.3,98.9,67.2,56.6,56.9,53.2,
SLE,Sierra Leone,2017,7488427,Africa,LIC,51.3,20,56.3,27.1,40.9,47.9,47.7,14.4,59.6,9.8,72.1,39,98.3,99,67,56.6,59.4,56.4,
SLE,Sierra Leone,2018,7650149,Africa,LIC,52.3,21,56.4,30.5,46.5,48.3,48.2,13.8,58.9,6.1,69.7,41.1,98.3,99.2,72.8,56.6,59.4,63.1,
SLE,Sierra Leone,2019,7813207,Africa,LIC,52.6,21.9,56,31.6,53.1,51.2,48.6,6.2,59.5,6.7,69.7,38.6,98.3,99.2,72.8,56.6,59.8,64.8,
SLE,Sierra Leone,2020,7976985,Africa,LIC,53,22.9,56,31.2,54.7,51.2,49.1,6.2,59.1,7,69.7,38.3,98.3,99.3,72.8,56.6,59.2,69,
SLE,Sierra Leone,2021,8141343,Africa,LIC,52.9,23.4,56,31.7,54.7,51.2,49.1,6.2,59,7,69.7,35.9,98.3,99.3,72.8,56.6,58.9,69,
SGP,Singapore,2000,4028872,E_S_Asia,HIC,69,98.3,76.5,87.1,97.8,51.8,78.7,67.9,70.5,70.8,63.9,94.6,58.6,46.6,43.5,39.6,89,37.2,
SGP,Singapore,2001,4077150,E_S_Asia,HIC,69.3,98.3,76.5,87.4,97.8,55.9,78.4,68.5,70.5,72.6,63.9,94.6,58.6,46.6,43.5,39.2,89.1,37,
SGP,Singapore,2002,4104407,E_S_Asia,HIC,69.5,98.3,76.5,87.5,97.8,55.7,78.1,69,69.3,73.6,63.9,94.6,58.6,47.5,44.1,39.4,89.1,38.1,
SGP,Singapore,2003,4129227,E_S_Asia,HIC,69.7,98.3,76.5,87.7,97.8,58.4,77.8,68.9,69.1,74.7,63.9,94.6,58.6,46.7,44.1,39.3,89.1,39,
SGP,Singapore,2004,4177202,E_S_Asia,HIC,69.8,98.3,76.5,88.4,97.8,58.8,77.6,69.4,69.1,76.4,63.9,94.6,58.6,48,44.1,39.1,89.2,37.5,
SGP,Singapore,2005,4265693,E_S_Asia,HIC,70.2,98.3,76.5,89.6,97.8,59.8,77.3,70.8,69.3,76.6,63.9,94,58.6,52.4,44.1,39.3,89.2,36.5,
SGP,Singapore,2006,4402324,E_S_Asia,HIC,70.2,98.3,76.5,89.7,97.8,62.7,77,70.2,70,76.1,63.9,94,58.6,50.4,44.1,39.2,89.2,35.7,
SGP,Singapore,2007,4578629,E_S_Asia,HIC,70.5,98.3,76.5,90.1,97.8,64.6,76.7,69.9,70.4,78.8,63.9,94,58.6,49.4,44.1,39.1,90,35.8,Asia Pacific (developed)
SGP,Singapore,2008,4775810,E_S_Asia,HIC,70.5,98.3,76.5,89.8,97.8,65.8,76.4,68.9,70.4,82.1,63.9,94,58.6,46.6,44.1,39,89.9,36,
SGP,Singapore,2009,4966614,E_S_Asia,HIC,69.6,98.3,76.5,89.8,97.8,65.1,76.2,65.5,69.1,82.4,63.9,94,58.6,36.4,44.1,38.8,90,36.5,
SGP,Singapore,2010,5131170,E_S_Asia,HIC,71.1,98.3,76.4,92.4,98,67.4,75.9,69.4,70.3,86.6,63.9,94.1,58.6,48.3,44.1,38.6,90,36.6,
SGP,Singapore,2011,5263640,E_S_Asia,HIC,71.5,98.4,76.4,92.7,98,66.8,75.6,72,70.4,87.7,63.9,90,58.3,57.1,44.1,38.4,89.4,36.5,
SGP,Singapore,2012,5369469,E_S_Asia,HIC,71.3,98.4,76.4,92.7,98,68.2,75.3,70.4,70.5,87.2,63.9,92.6,58.4,51.7,44.1,38.1,89.8,36.9,
SGP,Singapore,2013,5453732,E_S_Asia,HIC,71.3,98.4,76.3,93,98,68.2,75,69.9,70.4,88.7,63.9,93.4,58.4,50.1,43.9,38.1,89.5,36.9,
SGP,Singapore,2014,5525628,E_S_Asia,HIC,71.5,98.4,76.3,94.2,98,69.2,74.8,70,70.2,89.7,63.9,95.4,58.1,50,43.7,37.6,88.7,37.5,
SGP,Singapore,2015,5592143,E_S_Asia,HIC,71.1,98.4,76.1,94.4,97.6,68.7,73.6,69.4,69.7,90.3,63.9,94.1,57.9,48.2,43.7,37.4,87.3,37.9,
SGP,Singapore,2016,5653625,E_S_Asia,HIC,71.6,98.4,76.1,93.4,98.3,68.8,73.5,71.5,69.6,90,63.9,94.8,57.7,54.8,43.5,37.3,87.2,38.2,
SGP,Singapore,2017,5708042,E_S_Asia,HIC,71.8,98.4,76.1,94.3,97.9,69,74.2,71.6,71.4,89.4,63.9,94.7,57.4,55.3,43.5,37,86.9,39.1,
SGP,Singapore,2018,5757503,E_S_Asia,HIC,71.9,98.5,76.1,94.4,97.3,69.2,74.2,71.7,70.6,90,63.9,94.7,57.2,53.4,43.5,36.8,87.8,42.7,
SGP,Singapore,2019,5804343,E_S_Asia,HIC,71.9,98.5,76.1,94.6,97.7,69.4,74.2,71.9,70.6,90.1,63.9,94.7,57,53.5,43.5,36.4,87.7,43,
SGP,Singapore,2020,5850343,E_S_Asia,HIC,71.7,98.4,76.1,94.6,97.7,72.1,74.2,71.9,69.9,90.6,63.9,94.7,57,53.7,43.5,30.2,86.9,42.7,
SGP,Singapore,2021,5896684,E_S_Asia,HIC,71.7,98.5,76.1,94.9,97.7,72.2,74.2,71.9,70.2,90.6,63.9,94.7,57,53.7,43.5,30.1,86.9,42.7,
SVK,Slovak Republic,2000,5399207,OECD,HIC,71.2,98.7,71.3,76.6,78.1,63.6,83.4,70,71.2,22.1,99.1,79,77.6,61.5,62,70.6,73.4,52.8,
SVK,Slovak Republic,2001,5399995,OECD,HIC,71.4,98.7,72.7,76.9,78.1,63.8,83.4,70.2,70.9,22.5,99.1,79,77.6,60.9,62,71.9,73.4,53.1,
SVK,Slovak Republic,2002,5400124,OECD,HIC,71.9,98.7,72.5,77.5,76.5,65.9,83.4,70.2,71.3,27.2,99.1,78.9,77.6,61.2,62,72.4,73.4,53.8,
SVK,Slovak Republic,2003,5399844,OECD,HIC,72.2,98.7,71.2,77.5,77.4,67.1,83.4,69.7,72.2,28.2,99.1,78.9,77.6,61.1,62,75.5,73.3,53.6,
SVK,Slovak Republic,2004,5399374,OECD,HIC,73,98.7,74.4,78.1,78.5,65.9,83.4,70,71.3,30.3,99.1,78.9,77.6,61,62,84.5,73.6,53.9,
SVK,Slovak Republic,2005,5398962,OECD,HIC,72.7,98.7,73.2,79.3,81.2,63.9,83.3,70.2,72.2,31.2,91.8,78.8,77.6,61,62,84.8,73.8,53.2,
SVK,Slovak Republic,2006,5398674,OECD,HIC,73.6,98.7,72.3,79.5,84.5,65.6,83.3,70.3,74.2,31.8,100,78.8,77.6,61.1,62,84.8,74.5,52.8,
SVK,Slovak Republic,2007,5398693,OECD,HIC,73.8,98.7,71.9,79.9,82.5,65.5,83.2,70.5,75.6,33.6,100,78.8,77.6,61.6,62,85.2,75.1,52.8,E EU
SVK,Slovak Republic,2008,5399362,OECD,HIC,74.3,98.7,75.1,79.8,82.1,65.7,83.2,70.4,76.8,37,100,78.8,77.6,61.4,62,85.2,75.7,53.2,
SVK,Slovak Republic,2009,5401149,OECD,HIC,74.4,98.7,73.7,81.1,80.5,65,83.2,71.3,75.6,38.2,99.4,78.7,77.6,62.6,62,86,76,54.8,
SVK,Slovak Republic,2010,5404293,OECD,HIC,74.8,98.7,72.3,83.2,81.8,64.3,83.3,71.5,73.9,42.1,99.7,80.9,77.6,62.4,62,86,76.7,54.6,
SVK,Slovak Republic,2011,5408932,OECD,HIC,75.4,99,74.8,83.3,81.9,64.2,83.4,71.9,74.4,45,100,84.9,77.2,57.8,62,88.7,78.6,54,
SVK,Slovak Republic,2012,5414894,OECD,HIC,75.7,98.8,72.9,84,81.9,66.2,83.5,72.6,74.2,48.1,100,83,77.2,61.8,62,89,78.3,54.1,
SVK,Slovak Republic,2013,5421721,OECD,HIC,75.9,98.6,72.9,84.4,79,67.3,83.5,72.5,74,52,98.2,82.7,77.1,64,62,89,78.8,54.6,
SVK,Slovak Republic,2014,5428798,OECD,HIC,76.7,98.3,75.1,84.4,82,67.1,83.5,73.1,74.3,56,100,84.3,76.7,64.1,62,89,78.8,54.8,
SVK,Slovak Republic,2015,5435614,OECD,HIC,76.9,98.5,72.9,85.2,82.2,68.1,83.5,73.3,75.6,58.3,100,82.5,76.4,64.9,62,89,79.7,55.2,
SVK,Slovak Republic,2016,5442001,OECD,HIC,77,98.1,74.3,85.1,76.8,69.9,83.5,73.2,76.8,59.1,100,84.9,76.2,64.2,62,89.1,79.6,55.2,
SVK,Slovak Republic,2017,5447903,OECD,HIC,77.7,98.5,71.4,86.2,79.2,69.9,83.5,72.9,79.1,66.4,100,86.5,76.1,64.4,62,89.1,79.8,56.1,
SVK,Slovak Republic,2018,5453017,OECD,HIC,77.8,98.8,72.6,86,81,69.8,83.5,72.8,80.1,65.7,100,86.3,75.9,62.8,62,89.1,80,56.2,
SVK,Slovak Republic,2019,5457012,OECD,HIC,78,98.8,72.6,86.7,83.1,70,83.5,75.3,80.7,65.3,100,85.6,75.7,63.5,62,89.1,78.4,55.8,
SVK,Slovak Republic,2020,5459643,OECD,HIC,78.5,98.8,72.6,87.2,83.1,71.7,83.5,75.3,80,66.3,100,86.8,75.7,64.4,62,89.2,80.7,56.7,
SVK,Slovak Republic,2021,5460726,OECD,HIC,78.4,98.9,72.6,87,83.1,71.8,83.5,75.3,80,66.7,100,85.2,75.7,64.4,62,89.2,80.8,56.5,
SVN,Slovenia,2000,1987710,OECD,HIC,72.8,99.8,66.2,83.1,90.2,62.6,87.4,76.1,83.8,35.8,100,80.7,64.2,58.5,49.5,57.3,83.2,59.4,
SVN,Slovenia,2001,1987457,OECD,HIC,73.4,99.8,64.7,83.7,97.1,62.3,87.4,76.3,84.8,38.3,100,80.7,64.2,57.5,49.6,57.3,83.3,60.8,
SVN,Slovenia,2002,1987265,OECD,HIC,73.9,99.8,67.8,84.4,97.9,62.9,87.4,75.2,84.5,39.3,100,80.7,64.2,57.3,49.5,61.3,83.2,61,
SVN,Slovenia,2003,1987855,OECD,HIC,73.7,99.8,63.7,84.8,97.5,62.9,87.4,75.1,83.9,39.2,100,80.7,64.2,57.5,49.4,61.8,83.4,61.1,
SVN,Slovenia,2004,1990226,OECD,HIC,75.3,99.8,67.3,84.9,93.4,63.4,87.4,75.9,84.3,41.2,100,80.7,64.2,57.2,53.6,83,82.7,60.8,
SVN,Slovenia,2005,1994979,OECD,HIC,75.3,99.8,67.5,85.3,92.4,63.1,87.4,76,83.2,42.5,100,80.6,64.2,57,53.7,83,83.3,60.9,
SVN,Slovenia,2006,2002427,OECD,HIC,75.5,99.8,65.7,85.8,94,63.6,87.4,75.4,83.8,44.2,100,80.6,64.2,56.9,54.1,83,83.9,60.9,
SVN,Slovenia,2007,2012128,OECD,HIC,75.4,99.8,66,85.6,93.6,63.5,87.4,75.6,84.5,44.2,100,80.6,64.2,56.8,53.7,83,83.9,59.5,E EU
SVN,Slovenia,2008,2023049,OECD,HIC,75.8,99.8,65.7,87,94.9,64.6,87.5,76.1,85,45.3,100,80.6,64.2,56.1,53.5,83.1,84.5,60.4,
SVN,Slovenia,2009,2033807,OECD,HIC,76.2,99.8,65.6,87.4,95.5,65.5,87.5,77.6,84.8,47.2,100,80.6,64.2,57.9,53.6,83.1,83.2,62.5,
SVN,Slovenia,2010,2043336,OECD,HIC,76.7,99.8,66.7,89.9,96.4,66.3,87.5,77.5,83.9,49.3,100,79.9,64.2,57.7,53.7,83.1,86.6,62,
SVN,Slovenia,2011,2051278,OECD,HIC,77.4,99.8,67.6,90,96,76.1,87.5,76.9,83.2,51.3,100,79,64.1,55.1,57.8,83,86.7,62,
SVN,Slovenia,2012,2057826,OECD,HIC,78.4,99.7,66.4,90.3,96.5,76.5,87.5,77.5,82.8,57.8,100,82.5,64,60.2,58.7,83,86.9,62.1,
SVN,Slovenia,2013,2063120,OECD,HIC,78.5,99.7,64.6,90.1,95.4,76.3,87.5,78.7,82,59.5,100,83.7,64,59.8,62.4,83.5,85.7,61.7,
SVN,Slovenia,2014,2067488,OECD,HIC,79.2,99.8,67.9,90,96.4,78.5,87.5,80,82.3,59.7,100,84.5,63.7,60.3,64.6,83.5,86.3,61,
SVN,Slovenia,2015,2071199,OECD,HIC,79,99.7,67.7,90.3,97.2,79.2,87.5,78.3,82.2,59.8,100,84.3,63.5,64.6,57.8,83.5,85.7,61.3,
SVN,Slovenia,2016,2074205,OECD,HIC,79.4,99.8,67.7,90.5,97,80.4,87.5,78.7,82.8,60.5,100,88.6,63.4,62.3,57.2,83.5,86.7,62.3,
SVN,Slovenia,2017,2076395,OECD,HIC,79.7,99.9,66,91.7,96.9,81,87.5,77.8,82.7,70.7,100,87.5,63.3,61.9,58.8,83.5,84.9,61.5,
SVN,Slovenia,2018,2077836,OECD,HIC,79.6,99.9,66.9,91.9,96.2,74.6,87.5,78.3,84.8,72.8,100,86.6,63.1,58.8,58.5,83.5,87.4,62.2,
SVN,Slovenia,2019,2078654,OECD,HIC,79.8,99.9,66.9,93.2,95.4,76.6,87.5,78.4,86.4,74.5,100,84,63,59.2,58.5,83.5,86.9,62.8,
SVN,Slovenia,2020,2078932,OECD,HIC,80.1,99.9,66.9,92.9,95.4,76.9,87.5,78.4,85.6,75.9,100,87.3,63,60.4,58.5,83.5,86.7,62.8,
SVN,Slovenia,2021,2078723,OECD,HIC,79.8,99.9,66.9,93.4,95.4,77,87.5,78.4,86,73.9,100,84,63,60.4,58.5,83.5,86.1,63.3,
SIDS,Small Island Developing States,2000,,,,60.3,55.8,53,58.1,76.1,53,55.7,60.3,69.2,9.6,39.2,80.8,83.5,91.9,66,51.2,64.5,57.2,
SIDS,Small Island Developing States,2001,,,,60.5,55.7,53.1,58.1,75.1,53.2,55.8,61.1,69.9,10,39.7,80.6,83.5,92.1,67.1,52.3,64.4,57.5,
SIDS,Small Island Developing States,2002,,,,60.7,55.5,52.5,58.7,75.5,53.6,55.9,60.6,70,10.8,39.8,80.3,83.6,92,67.9,52.5,64.1,58,
SIDS,Small Island Developing States,2003,,,,60.6,55.3,52.3,58,75.9,54.6,56,60.7,70.2,11.5,39,80.1,83.6,91.6,67.8,52.5,63.5,57.8,
SIDS,Small Island Developing States,2004,,,,61,55.1,51.7,59.1,76.7,54.9,56,61.2,70.4,12.8,39.3,79.8,83.6,92,69.1,55,62.9,57.7,
SIDS,Small Island Developing States,2005,,,,61.3,55,51.6,61.2,77.5,55.9,56.2,61.5,68.9,13.5,40.1,79.5,83.6,92.3,69,55,62.4,58.7,
SIDS,Small Island Developing States,2006,,,,61.1,54.9,51.3,61.7,76,56.5,56.3,61.2,68.8,14.3,39.3,79.1,83.6,91.7,69.2,55,63,57.3,
SIDS,Small Island Developing States,2008,,,,61.6,54.8,50.3,61.9,77.4,58,56.4,60.8,68.9,15.8,41.1,78.5,83.5,90.6,69.4,55.2,62.8,61.5,
SIDS,Small Island Developing States,2009,,,,61.8,54.7,50.3,62.5,78.8,57.7,56.4,62,70,17.3,40.8,78.2,83.4,89.5,69.5,55.2,62.8,61.8,
SIDS,Small Island Developing States,2010,,,,62,54.6,49.7,61.3,79.2,58.7,56.6,62.3,69.7,19,40.5,77.9,83.3,90.6,70,56,64,60.6,
SIDS,Small Island Developing States,2011,,,,62.3,56.1,50.1,63,78,59,56.6,64.1,69.4,20.7,40.4,77.3,83.1,92,68.6,55.9,64,60.4,
SIDS,Small Island Developing States,2012,,,,62.7,57.4,50.8,63.5,77.8,60.1,56.6,65.4,69.2,22.9,41,77.4,83.1,91.4,69,55.9,63.8,59.7,
SIDS,Small Island Developing States,2013,,,,63.1,58.7,51.2,63.4,78.7,60.7,56.7,65.5,69,26.5,40.6,77.6,83.2,91.1,69.5,56,64.1,60.5,
SIDS,Small Island Developing States,2014,,,,63.5,59.9,51.3,63.6,78.9,60.9,56.7,65.2,69.4,27.9,42,77.9,83.1,91.1,69.6,56.3,64.3,61.7,
SIDS,Small Island Developing States,2015,,,,63.8,61.6,50.9,65.5,79.6,60.6,56.9,65.7,70.7,29.9,41.8,77.2,83,90.8,69.1,56.4,63.5,61.9,
SIDS,Small Island Developing States,2016,,,,64.3,62.9,50.7,65.6,80.9,61.6,57,66.7,70.9,33.5,41.7,77.5,82.9,92,68.5,56.3,63.5,61.6,
SIDS,Small Island Developing States,2017,,,,65,64.8,51,65.4,80.8,61.8,57.3,67.7,71.3,36.6,42.8,77.1,82.7,92.2,69.3,56.3,64.3,62.7,
SIDS,Small Island Developing States,2018,,,,65.2,64.7,51,65.6,80,62.6,57.4,67.9,71.5,38.7,42.4,76.9,82.6,92,70.3,56.2,65,64.3,
SIDS,Small Island Developing States,2019,,,,65.3,64.8,51,65.1,80.4,62.3,57.6,67.5,71.6,40.7,43,76.7,82.5,91.9,70.2,56.1,65.1,63.7,
SIDS,Small Island Developing States,2020,,,,65.3,62.1,51,64.9,80.3,62.5,57.7,67.4,70.5,41.8,43,76.5,82.5,92.4,70.2,58,65,63.6,
SIDS,Small Island Developing States,2021,,,,65.2,61.9,50.9,64.8,80.2,62.4,57.6,67.2,69.9,41.9,42.9,76.5,82.6,92.4,70.2,57.9,65.3,63.5,
SOM,Somalia,2000,8872250,Africa,LIC,43,16.8,24.3,18.5,39.1,14,39.6,21.8,49.8,0,73.8,59.5,94.4,99.9,54.3,57.1,35.3,33.3,
SOM,Somalia,2001,9186719,Africa,LIC,43,16.8,24.4,18.6,39.1,13.7,39.7,21.8,49.8,0,73.8,60.2,94.4,99.9,53.9,57,35.3,33.3,
SOM,Somalia,2002,9501335,Africa,LIC,43,16.8,24.2,19,39.1,13.6,39.8,20.5,49.8,0,73.8,60.9,94.4,99.9,53.5,56.9,35.3,33.3,
SOM,Somalia,2003,9815412,Africa,LIC,43,16.8,23.9,18.8,39.1,13.6,40,21.3,49.8,0,73.8,61.6,94.4,99.9,53.2,56.7,35.3,33.3,
SOM,Somalia,2004,10130251,Africa,LIC,43,16.8,23.6,18.7,39.1,13.6,40.2,21.4,49.8,0,73.8,62.3,94.4,99.9,52.9,56.6,35.3,33.3,
SOM,Somalia,2005,10446856,Africa,LIC,42,16.8,23.6,19.6,39.1,13.5,40.4,22.5,49.8,0,73.8,42.7,94.4,99.9,53.1,56.5,35.3,33.3,
SOM,Somalia,2006,10763904,Africa,LIC,42.1,16.8,23,19.5,39.1,13.3,40.6,23.7,49.8,0,73.8,43.4,94.4,99.9,53,56.3,35.3,33.3,
SOM,Somalia,2007,11080122,Africa,LIC,42.1,16.8,23.1,19.6,39.1,13.5,40.5,24.1,49.9,0,73.8,44.1,94.4,99.9,51.8,56.2,35.3,33.3,Africa
SOM,Somalia,2008,11397188,Africa,LIC,42.1,16.8,22.7,19.5,39.1,13.4,40.8,25.2,49.9,0,73.8,44.8,94.4,99.9,50.4,56,35.3,33.3,
SOM,Somalia,2009,11717691,Africa,LIC,42.3,16.8,26.7,19.7,39.1,12.5,41.1,26,49.9,0,73.8,45.5,94.4,99.9,49.4,55.9,35.3,33.3,
SOM,Somalia,2010,12043886,Africa,LIC,42.5,16.8,27.1,20,39.1,12.5,41.5,26.4,49.9,0,73.8,46.3,94.4,99.9,49.6,55.8,35.3,33.3,
SOM,Somalia,2011,12376305,Africa,LIC,42.5,16.3,26.6,19.5,39.1,12.6,42.6,27.1,49.9,0,73.8,46.8,94.5,99.9,50.1,55.6,35.3,33.3,
SOM,Somalia,2012,12715487,Africa,LIC,43,15.7,28.3,19.8,39.1,17.5,43.3,28.2,49.9,0,73.8,47.2,94.5,99.9,49.9,55.5,35.3,33.3,
SOM,Somalia,2013,13063711,Africa,LIC,43.1,15.1,27.6,19.8,39.1,17.6,44.1,28.8,49.9,0,73.8,48.5,94.6,99.9,50.1,55.3,35.3,33.3,
SOM,Somalia,2014,13423571,Africa,LIC,43.1,14.6,26.5,19.9,39.1,17.8,44.8,29.4,49.9,0,73.8,48.8,94.5,99.9,49.7,55.2,35.5,33.3,
SOM,Somalia,2015,13797204,Africa,LIC,44,14,26.4,19.9,39.1,18,45.5,30.1,49.9,0,73.8,55.9,94.4,99.9,50.1,55,42.4,33.3,
SOM,Somalia,2016,14185635,Africa,LIC,43.9,14,26.1,18.9,39.1,18.1,46.3,30.9,49.9,0.1,73.8,54.3,94.4,99.9,50.6,54.9,42.4,33.3,
SOM,Somalia,2017,14589165,Africa,LIC,44.5,13.4,26.2,19.5,39.1,25.4,47,31.7,49.9,0.2,73.8,54.8,94.4,99.9,51.2,54.8,42.3,33.3,
SOM,Somalia,2018,15008225,Africa,LIC,44.8,13.3,26.9,20,39.1,25.5,47.8,31.8,50,1.8,73.8,55.4,94.4,99.9,51.3,54.6,43.1,33.3,
SOM,Somalia,2019,15442906,Africa,LIC,45.1,13.2,26.9,20.9,39.1,25.7,48.5,32.5,50,1.9,73.8,55.9,94.4,99.9,51.3,54.5,44.7,33.3,
SOM,Somalia,2020,15893219,Africa,LIC,45.1,11.9,26.9,21.2,39.1,25.6,49.3,32.5,49.3,1.9,73.8,56.6,94.4,99.9,51.3,54.2,45.3,33.3,
SOM,Somalia,2021,16359500,Africa,LIC,45,11.4,26.9,21.2,39.1,25.6,49.3,32.5,49.2,1.9,73.8,56.6,94.4,99.9,51.3,54,45.3,33.3,
ZAF,South Africa,2000,44967713,Africa,UMIC,57.5,47.7,56.6,36.1,62.3,71,62.9,49.8,56,38.4,7.3,79.8,88.7,78.9,63.5,56.1,58.6,64,
ZAF,South Africa,2001,45571272,Africa,UMIC,57.5,47.7,56.1,35.6,62.8,71.3,63,50.5,56,38.6,7.3,79.8,88.7,79.3,63.1,55.9,58.6,63.8,
ZAF,South Africa,2002,46150913,Africa,UMIC,58,47.7,56.2,35.7,68.7,71.6,63.2,53.4,56,38.8,7.3,79.8,88.7,80,62.4,55.8,58.6,62.4,
ZAF,South Africa,2003,46719203,Africa,UMIC,57.7,47.7,55.8,35.2,65.6,71.9,63.3,53.6,56,39.1,7.3,79.8,88.7,78.5,61.8,55.7,58.6,63,
ZAF,South Africa,2004,47291610,Africa,UMIC,57.9,47.7,56.1,35.3,65.3,73.8,63.4,53.8,56,39.8,7.3,79.8,88.7,77.1,62,55.9,58.6,64.4,
ZAF,South Africa,2005,47880595,Africa,UMIC,58,47.7,56.8,36.4,65.4,74.1,63.5,54.6,55.8,40,0,81.2,88.7,78.4,62,56.7,58.6,65.8,
ZAF,South Africa,2006,48489464,Africa,UMIC,58.1,47.7,56.1,37.1,65.4,74.3,63.6,54.7,55.7,40.4,0,81.1,88.7,77.5,62.5,56.6,58.6,67.7,
ZAF,South Africa,2007,49119766,Africa,UMIC,58.1,47.7,55.1,37.8,65.4,74.6,63.7,55.4,55.7,40.5,0,81.1,88.7,77.1,63.5,56.5,57.3,67.9,Africa
ZAF,South Africa,2008,49779472,Africa,UMIC,58.5,47.7,57.5,40,65.4,74.7,63.8,55.3,58.1,40.7,0,80.3,88.7,76.3,64.4,56.4,57.6,67.5,
ZAF,South Africa,2009,50477013,Africa,UMIC,59.1,47.7,58.4,41.2,65.7,80.5,63.9,55.6,57.5,41.1,0,81.9,88.7,76.3,64.8,56.3,58.4,67.1,
ZAF,South Africa,2010,51216967,Africa,UMIC,59.1,47.7,57.7,42,65.8,80.7,64,57.6,56.7,43.2,0,74.3,88.7,77.7,64.5,56.2,59,68.8,
ZAF,South Africa,2011,52003759,Africa,UMIC,59.7,47.5,57.2,42.9,65.9,80.7,64.1,58,56.7,45.6,0,80.1,88.8,77.4,64.5,56.1,60.2,69.5,
ZAF,South Africa,2012,52832659,Africa,UMIC,60,47.3,57.3,43.8,66,80.2,64.2,59,56.7,51,0,77.3,88.8,78.2,63.7,56.8,59.1,70.1,
ZAF,South Africa,2013,53687125,Africa,UMIC,60.4,47.1,57,43.6,66,81.1,64.3,59.1,56.8,57.7,0,78.5,88.9,78.9,61.8,56.8,58.7,70.6,
ZAF,South Africa,2014,54544184,Africa,UMIC,60.6,46.9,58.5,46,66,80.8,64.3,58.9,59.6,52.4,0,78.5,88.8,79,62.3,57.1,59.1,72.4,
ZAF,South Africa,2015,55386369,Africa,UMIC,61.9,46.5,57.4,48.3,78.5,80.8,64.4,59.6,61,55,0,77.5,88.8,80.3,64.4,57.1,60,73.2,
ZAF,South Africa,2016,56207649,Africa,UMIC,61.7,46.2,56.8,48,80.6,80.2,64.5,59.4,60.5,50.3,0,78.5,88.8,80.9,65.3,57.1,59.5,72.8,
ZAF,South Africa,2017,57009751,Africa,UMIC,62.6,46.4,61.2,49.9,77.2,80.4,64.6,59.7,59.3,62.1,0,80.1,88.7,80.8,65.6,57.1,58.6,72.9,
ZAF,South Africa,2018,57792520,Africa,UMIC,62.3,46.8,59.9,51.7,75.2,81,64.5,60.3,59.5,60.3,0,76.1,88.7,81,66.3,57.7,57,72.9,
ZAF,South Africa,2019,58558267,Africa,UMIC,63.4,46.8,59.6,54,76.7,83.6,64.9,60.3,60.5,66.6,0,78.6,88.7,80.8,67,57.8,57.6,74.1,
ZAF,South Africa,2020,59308690,Africa,UMIC,63.8,44.1,59.6,54.6,76.7,83.5,65.2,60.3,60.9,67.3,0,82.7,88.7,81.7,67,57.8,60.2,74.6,
ZAF,South Africa,2021,60041996,Africa,UMIC,63.7,45.3,59.6,55.8,76.7,83.5,65.2,60.3,60.9,67.3,0,79.9,88.7,81.7,67,57.7,59,74.6,
SSD,South Sudan,2000,6199396,Africa,LIC,38.6,13.1,12.2,23.7,0,49.9,39.8,13.2,51.6,0,23.5,14.6,92.2,99.8,66.1,71.2,44.9,40.6,
SSD,South Sudan,2001,6447791,Africa,LIC,38.6,13.1,11.9,24,0,49.9,39.8,13.2,51.6,0,23.5,14.6,92.2,99.8,66.1,71.2,44.9,40.6,
SSD,South Sudan,2002,6688225,Africa,LIC,38.6,13.1,11.5,24.1,0,49.9,39.8,13.2,51.6,0,23.5,14.6,92.2,99.7,66.1,71.2,44.9,40.6,
SSD,South Sudan,2003,6935665,Africa,LIC,38.6,13.1,11.6,24.1,0,50,39.8,13.2,51.6,0,23.5,14.6,92.2,99.7,66.1,71.1,44.9,40.6,
SSD,South Sudan,2004,7213354,Africa,LIC,38.6,13.1,12.2,24.1,0,50.1,39.8,13.2,51.6,0,23.5,14.6,92.2,99.7,66.1,71.1,44.9,40.6,
SSD,South Sudan,2005,7535931,Africa,LIC,38.7,13.1,12.4,24.1,0,50.2,39.8,13.2,51.5,0,23.5,14.9,92.2,99.7,66.1,71.1,44.9,40.6,
SSD,South Sudan,2006,7907407,Africa,LIC,38.9,13.1,13,24.1,0,50.2,39.8,13.2,51.6,0,23.5,14.9,92.2,99.7,66.1,74.9,44.9,40.6,
SSD,South Sudan,2007,8315144,Africa,LIC,39,13.1,13.3,24.3,0,50.3,39.8,13.2,51.6,0,23.5,14.9,92.2,99.6,66.1,74.9,44.9,40.6,Africa
